Company Name,Ticker,Filing Type,Filing Date,File Path
Meta (Facebook),META,4,2024-04-15,sec-edgar-filings/META/4/0000950103-23-016649
Meta (Facebook),META,4,2023-11-05,sec-edgar-filings/META/4/0000950103-24-008920
Meta (Facebook),META,4,2024-11-16,sec-edgar-filings/META/4/0000950103-24-013771
Meta (Facebook),META,4,2022-11-27,sec-edgar-filings/META/4/0000950103-24-002784
Meta (Facebook),META,4,2023-07-28,sec-edgar-filings/META/4/0000950103-23-016207
Meta (Facebook),META,4,2024-02-03,sec-edgar-filings/META/4/0000950103-24-006857
Meta (Facebook),META,4,2022-05-29,sec-edgar-filings/META/4/0000950103-24-014828
Meta (Facebook),META,4,2023-10-30,sec-edgar-filings/META/4/0000950103-24-000752
Meta (Facebook),META,4,2023-04-18,sec-edgar-filings/META/4/0000950103-24-002465
Meta (Facebook),META,4,2024-05-20,sec-edgar-filings/META/4/0000950103-24-017462
Meta (Facebook),META,4,2025-02-15,sec-edgar-filings/META/4/0000950103-24-008922
Meta (Facebook),META,4,2023-07-23,sec-edgar-filings/META/4/0000950103-23-014936
Meta (Facebook),META,4,2024-03-12,sec-edgar-filings/META/4/0000950103-24-010032
Meta (Facebook),META,4,2023-01-02,sec-edgar-filings/META/4/0000950103-24-002229
Meta (Facebook),META,4,2023-07-11,sec-edgar-filings/META/4/0000950103-23-004547
Meta (Facebook),META,4,2022-03-02,sec-edgar-filings/META/4/0000950103-22-001418
Meta (Facebook),META,4,2023-02-19,sec-edgar-filings/META/4/0000950103-23-013627
Meta (Facebook),META,4,2023-01-17,sec-edgar-filings/META/4/0000950103-23-004545
Meta (Facebook),META,4,2023-03-31,sec-edgar-filings/META/4/0000950103-23-017629
Meta (Facebook),META,4,2023-08-24,sec-edgar-filings/META/4/0000950103-24-014962
Meta (Facebook),META,4,2024-08-23,sec-edgar-filings/META/4/0000950103-24-004867
Meta (Facebook),META,4,2022-05-31,sec-edgar-filings/META/4/0000950103-24-002477
Meta (Facebook),META,4,2022-02-05,sec-edgar-filings/META/4/0000950103-24-012399
Meta (Facebook),META,4,2023-10-21,sec-edgar-filings/META/4/0000950103-24-006851
Meta (Facebook),META,4,2022-09-19,sec-edgar-filings/META/4/0000950103-23-009931
Meta (Facebook),META,4,2023-06-17,sec-edgar-filings/META/4/0000950103-24-002228
Meta (Facebook),META,4,2023-02-07,sec-edgar-filings/META/4/0000950103-23-016154
Meta (Facebook),META,4,2024-06-23,sec-edgar-filings/META/4/0000950103-24-003796
Meta (Facebook),META,4,2024-11-17,sec-edgar-filings/META/4/0000950103-23-016447
Meta (Facebook),META,4,2023-03-12,sec-edgar-filings/META/4/0000950103-24-006848
Meta (Facebook),META,4,2024-04-12,sec-edgar-filings/META/4/0000950103-24-006847
Meta (Facebook),META,4,2024-11-11,sec-edgar-filings/META/4/0000950103-24-008591
Meta (Facebook),META,4,2023-06-13,sec-edgar-filings/META/4/0000950103-23-016490
Meta (Facebook),META,4,2024-08-31,sec-edgar-filings/META/4/0000950103-24-013265
Meta (Facebook),META,4,2022-02-14,sec-edgar-filings/META/4/0000950103-24-013900
Meta (Facebook),META,4,2023-12-09,sec-edgar-filings/META/4/0000950103-23-012238
Meta (Facebook),META,4,2023-01-07,sec-edgar-filings/META/4/0000950103-23-004909
Meta (Facebook),META,4,2024-01-31,sec-edgar-filings/META/4/0000950103-24-005369
Meta (Facebook),META,4,2023-06-12,sec-edgar-filings/META/4/0000950103-22-019874
Meta (Facebook),META,4,2024-10-03,sec-edgar-filings/META/4/0000950103-24-002470
Meta (Facebook),META,4,2022-07-12,sec-edgar-filings/META/4/0000950103-22-004769
Meta (Facebook),META,4,2022-12-03,sec-edgar-filings/META/4/0000950103-23-017496
Meta (Facebook),META,4,2022-07-08,sec-edgar-filings/META/4/0000950103-24-017290
Meta (Facebook),META,4,2024-11-07,sec-edgar-filings/META/4/0000950103-22-010886
Meta (Facebook),META,4,2023-07-10,sec-edgar-filings/META/4/0000950103-22-018515
Meta (Facebook),META,4,2024-08-14,sec-edgar-filings/META/4/0000950103-23-010562
Meta (Facebook),META,4,2023-06-28,sec-edgar-filings/META/4/0000950103-23-002188
Meta (Facebook),META,4,2022-04-06,sec-edgar-filings/META/4/0000950103-24-004195
Meta (Facebook),META,4,2024-07-26,sec-edgar-filings/META/4/0000950103-24-009074
Meta (Facebook),META,4,2022-06-11,sec-edgar-filings/META/4/0000950103-23-004544
Meta (Facebook),META,4,2023-12-07,sec-edgar-filings/META/4/0000950103-24-012761
Meta (Facebook),META,4,2023-04-21,sec-edgar-filings/META/4/0000950103-23-008674
Meta (Facebook),META,4,2023-03-19,sec-edgar-filings/META/4/0000950103-24-000541
Meta (Facebook),META,4,2022-03-12,sec-edgar-filings/META/4/0000950103-22-003233
Meta (Facebook),META,4,2024-03-07,sec-edgar-filings/META/4/0000950103-23-016448
Meta (Facebook),META,4,2024-05-23,sec-edgar-filings/META/4/0000950103-23-006440
Meta (Facebook),META,4,2024-01-11,sec-edgar-filings/META/4/0000950103-22-019875
Meta (Facebook),META,4,2024-10-15,sec-edgar-filings/META/4/0000950103-24-008717
Meta (Facebook),META,4,2022-12-27,sec-edgar-filings/META/4/0000950103-24-002791
Meta (Facebook),META,4,2022-06-19,sec-edgar-filings/META/4/0000950103-24-010033
Meta (Facebook),META,4,2025-02-18,sec-edgar-filings/META/4/0000950103-24-008431
Meta (Facebook),META,4,2024-10-24,sec-edgar-filings/META/4/0000950103-24-003799
Meta (Facebook),META,4,2023-07-26,sec-edgar-filings/META/4/0000950103-23-007436
Meta (Facebook),META,4,2024-10-23,sec-edgar-filings/META/4/0000950103-24-001631
Meta (Facebook),META,4,2022-09-28,sec-edgar-filings/META/4/0000950103-22-017484
Meta (Facebook),META,4,2024-03-09,sec-edgar-filings/META/4/0000950103-24-001898
Meta (Facebook),META,4,2022-11-04,sec-edgar-filings/META/4/0000950103-24-008718
Meta (Facebook),META,4,2023-12-29,sec-edgar-filings/META/4/0000950103-23-012317
Meta (Facebook),META,4,2022-10-31,sec-edgar-filings/META/4/0000950103-22-005136
Meta (Facebook),META,4,2023-05-21,sec-edgar-filings/META/4/0000950103-23-017757
Meta (Facebook),META,4,2023-01-05,sec-edgar-filings/META/4/0000950103-24-012409
Meta (Facebook),META,4,2024-09-14,sec-edgar-filings/META/4/0000950103-24-004764
Meta (Facebook),META,4,2023-04-07,sec-edgar-filings/META/4/0000950103-24-011469
Meta (Facebook),META,4,2023-10-07,sec-edgar-filings/META/4/0000950103-24-016533
Meta (Facebook),META,4,2022-12-09,sec-edgar-filings/META/4/0000950103-24-010423
Meta (Facebook),META,4,2023-02-04,sec-edgar-filings/META/4/0000950103-24-010789
Meta (Facebook),META,4,2024-03-06,sec-edgar-filings/META/4/0000950103-24-004194
Meta (Facebook),META,4,2024-01-31,sec-edgar-filings/META/4/0000950103-22-011146
Meta (Facebook),META,4,2024-03-30,sec-edgar-filings/META/4/0000950103-22-019181
Meta (Facebook),META,4,2022-12-22,sec-edgar-filings/META/4/0000950103-24-000703
Meta (Facebook),META,4,2022-05-14,sec-edgar-filings/META/4/0000950103-24-018368
Meta (Facebook),META,4,2024-06-26,sec-edgar-filings/META/4/0000950103-23-008944
Meta (Facebook),META,4,2022-12-27,sec-edgar-filings/META/4/0000950103-23-007441
Meta (Facebook),META,4,2024-05-03,sec-edgar-filings/META/4/0000950103-22-015470
Meta (Facebook),META,4,2025-02-12,sec-edgar-filings/META/4/0000950103-22-008028
Meta (Facebook),META,4,2024-11-09,sec-edgar-filings/META/4/0000950103-23-007558
Meta (Facebook),META,4,2023-07-03,sec-edgar-filings/META/4/0000950103-23-017271
Meta (Facebook),META,4,2024-11-05,sec-edgar-filings/META/4/0000950103-24-012760
Meta (Facebook),META,4,2024-09-19,sec-edgar-filings/META/4/0000950103-22-008714
Meta (Facebook),META,4,2022-01-14,sec-edgar-filings/META/4/0000950103-22-004403
Meta (Facebook),META,4,2025-03-14,sec-edgar-filings/META/4/0000950103-22-014149
Meta (Facebook),META,4,2023-06-28,sec-edgar-filings/META/4/0000950103-24-009735
Meta (Facebook),META,4,2022-01-22,sec-edgar-filings/META/4/0000950103-24-015282
Meta (Facebook),META,4,2022-02-27,sec-edgar-filings/META/4/0000950103-22-002779
Meta (Facebook),META,4,2023-03-19,sec-edgar-filings/META/4/0000950103-23-016453
Meta (Facebook),META,4,2025-01-18,sec-edgar-filings/META/4/0000950103-24-002563
Meta (Facebook),META,4,2024-04-08,sec-edgar-filings/META/4/0000950103-24-003093
Meta (Facebook),META,4,2022-02-08,sec-edgar-filings/META/4/0000950103-23-016312
Meta (Facebook),META,4,2022-06-11,sec-edgar-filings/META/4/0000950103-22-013944
Meta (Facebook),META,4,2022-07-24,sec-edgar-filings/META/4/0000950103-24-008590
Meta (Facebook),META,4,2022-02-25,sec-edgar-filings/META/4/0000950103-24-001750
Meta (Facebook),META,4,2024-11-18,sec-edgar-filings/META/4/0000950103-24-008432
Meta (Facebook),META,4,2022-08-19,sec-edgar-filings/META/4/0000950103-24-015534
Meta (Facebook),META,4,2022-01-14,sec-edgar-filings/META/4/0000950103-24-002459
Meta (Facebook),META,4,2022-04-08,sec-edgar-filings/META/4/0000950103-23-012617
Meta (Facebook),META,4,2022-10-12,sec-edgar-filings/META/4/0000950103-24-002457
Meta (Facebook),META,4,2024-02-15,sec-edgar-filings/META/4/0000950103-23-005988
Meta (Facebook),META,4,2023-02-14,sec-edgar-filings/META/4/0000950103-23-004546
Meta (Facebook),META,4,2022-09-22,sec-edgar-filings/META/4/0000950103-23-005497
Meta (Facebook),META,4,2023-04-16,sec-edgar-filings/META/4/0000950103-24-008262
Meta (Facebook),META,4,2023-03-10,sec-edgar-filings/META/4/0000950103-24-016539
Meta (Facebook),META,4,2024-03-23,sec-edgar-filings/META/4/0000950103-22-013221
Meta (Facebook),META,4,2022-06-29,sec-edgar-filings/META/4/0000950103-24-018370
Meta (Facebook),META,4,2023-02-02,sec-edgar-filings/META/4/0000950103-24-016535
Meta (Facebook),META,4,2024-05-27,sec-edgar-filings/META/4/0000950103-24-003507
Meta (Facebook),META,4,2022-09-14,sec-edgar-filings/META/4/0000950103-24-008923
Meta (Facebook),META,4,2022-01-29,sec-edgar-filings/META/4/0000950103-24-012403
Meta (Facebook),META,4,2024-07-18,sec-edgar-filings/META/4/0000950103-24-012547
Meta (Facebook),META,4,2024-10-03,sec-edgar-filings/META/4/0000950103-22-008710
Meta (Facebook),META,4,2024-09-23,sec-edgar-filings/META/4/0000950103-24-006860
Meta (Facebook),META,4,2023-08-10,sec-edgar-filings/META/4/0000950103-23-007439
Meta (Facebook),META,4,2022-12-28,sec-edgar-filings/META/4/0000950103-24-008022
Meta (Facebook),META,4,2022-01-18,sec-edgar-filings/META/4/0000950103-24-000981
Meta (Facebook),META,4,2022-01-02,sec-edgar-filings/META/4/0000950103-22-018064
Meta (Facebook),META,4,2024-11-30,sec-edgar-filings/META/4/0000950103-23-007130
Meta (Facebook),META,4,2023-11-29,sec-edgar-filings/META/4/0000950103-22-021120
Meta (Facebook),META,4,2023-09-02,sec-edgar-filings/META/4/0000950103-24-016635
Meta (Facebook),META,4,2022-03-05,sec-edgar-filings/META/4/0000950103-22-005767
Meta (Facebook),META,4,2022-03-16,sec-edgar-filings/META/4/0000950103-24-002226
Meta (Facebook),META,4,2024-08-27,sec-edgar-filings/META/4/0000950103-24-013061
Meta (Facebook),META,4,2022-04-28,sec-edgar-filings/META/4/0000950103-23-010872
Meta (Facebook),META,4,2022-08-22,sec-edgar-filings/META/4/0000950103-23-012234
Meta (Facebook),META,4,2022-07-15,sec-edgar-filings/META/4/0000950103-24-012688
Meta (Facebook),META,4,2023-09-05,sec-edgar-filings/META/4/0000950103-24-013949
Meta (Facebook),META,4,2023-10-20,sec-edgar-filings/META/4/0000950103-22-020902
Meta (Facebook),META,4,2024-10-03,sec-edgar-filings/META/4/0000950103-24-003795
Meta (Facebook),META,4,2024-03-08,sec-edgar-filings/META/4/0000950103-23-007890
Meta (Facebook),META,4,2022-02-03,sec-edgar-filings/META/4/0000950103-24-003094
Meta (Facebook),META,4,2025-02-25,sec-edgar-filings/META/4/0000950103-22-010880
Meta (Facebook),META,4,2023-04-11,sec-edgar-filings/META/4/0000950103-24-017302
Meta (Facebook),META,4,2024-12-06,sec-edgar-filings/META/4/0000950103-24-010035
Meta (Facebook),META,4,2023-05-03,sec-edgar-filings/META/4/0000950103-24-001096
Meta (Facebook),META,4,2022-05-31,sec-edgar-filings/META/4/0000950103-24-012546
Meta (Facebook),META,4,2022-02-05,sec-edgar-filings/META/4/0000950103-24-012868
Meta (Facebook),META,4,2024-10-16,sec-edgar-filings/META/4/0000950103-24-013689
Meta (Facebook),META,4,2025-01-14,sec-edgar-filings/META/4/0000950103-23-011546
Meta (Facebook),META,4,2023-01-28,sec-edgar-filings/META/4/0000950103-24-010140
Meta (Facebook),META,4,2025-01-16,sec-edgar-filings/META/4/0000950103-24-001541
Meta (Facebook),META,4,2022-03-07,sec-edgar-filings/META/4/0000950103-24-012404
Meta (Facebook),META,4,2024-06-18,sec-edgar-filings/META/4/0000950103-24-004091
Meta (Facebook),META,4,2023-03-21,sec-edgar-filings/META/4/0000950103-23-016208
Meta (Facebook),META,4,2022-04-01,sec-edgar-filings/META/4/0000950103-22-005137
Meta (Facebook),META,4,2023-03-08,sec-edgar-filings/META/4/0000950103-22-002788
Meta (Facebook),META,4,2024-08-20,sec-edgar-filings/META/4/0000950103-24-016101
Meta (Facebook),META,4,2023-10-31,sec-edgar-filings/META/4/0000950103-24-011889
Meta (Facebook),META,4,2023-05-21,sec-edgar-filings/META/4/0000950103-24-009734
Meta (Facebook),META,4,2023-01-30,sec-edgar-filings/META/4/0000950103-23-016311
Meta (Facebook),META,4,2023-05-22,sec-edgar-filings/META/4/0000950103-24-004198
Meta (Facebook),META,4,2022-05-14,sec-edgar-filings/META/4/0000950103-24-010132
Meta (Facebook),META,4,2025-02-14,sec-edgar-filings/META/4/0000950103-23-016650
Meta (Facebook),META,4,2022-06-27,sec-edgar-filings/META/4/0000950103-24-012408
Meta (Facebook),META,4,2022-03-26,sec-edgar-filings/META/4/0000950103-23-001243
Meta (Facebook),META,4,2024-01-13,sec-edgar-filings/META/4/0000950103-23-007440
Meta (Facebook),META,4,2024-10-21,sec-edgar-filings/META/4/0000950103-23-018004
Meta (Facebook),META,4,2023-07-11,sec-edgar-filings/META/4/0000950103-24-008592
Meta (Facebook),META,4,2022-02-09,sec-edgar-filings/META/4/0000950103-24-002466
Meta (Facebook),META,4,2022-02-03,sec-edgar-filings/META/4/0000950103-24-015015
Meta (Facebook),META,4,2024-02-24,sec-edgar-filings/META/4/0000950103-22-014472
Meta (Facebook),META,4,2024-11-10,sec-edgar-filings/META/4/0000950103-24-003460
Meta (Facebook),META,4,2022-03-29,sec-edgar-filings/META/4/0000950103-24-003400
Meta (Facebook),META,4,2024-12-27,sec-edgar-filings/META/4/0000950103-24-011957
Meta (Facebook),META,4,2024-08-18,sec-edgar-filings/META/4/0000950103-24-002081
Meta (Facebook),META,4,2024-04-27,sec-edgar-filings/META/4/0000950103-23-018003
Meta (Facebook),META,4,2022-11-26,sec-edgar-filings/META/4/0000950103-23-010308
Meta (Facebook),META,4,2025-03-05,sec-edgar-filings/META/4/0000950103-24-015834
Meta (Facebook),META,4,2023-03-12,sec-edgar-filings/META/4/0000950103-24-003679
Meta (Facebook),META,4,2025-03-07,sec-edgar-filings/META/4/0000950103-23-017310
Meta (Facebook),META,4,2022-09-27,sec-edgar-filings/META/4/0000950103-24-017958
Meta (Facebook),META,4,2024-11-19,sec-edgar-filings/META/4/0000950103-22-010881
Meta (Facebook),META,4,2024-12-01,sec-edgar-filings/META/4/0000950103-24-016538
Meta (Facebook),META,4,2025-01-11,sec-edgar-filings/META/4/0000950103-22-008720
Meta (Facebook),META,4,2023-08-27,sec-edgar-filings/META/4/0000950103-24-011015
Meta (Facebook),META,4,2025-02-18,sec-edgar-filings/META/4/0000950103-23-017466
Meta (Facebook),META,4,2024-02-01,sec-edgar-filings/META/4/0000950103-23-002603
Meta (Facebook),META,4,2024-10-17,sec-edgar-filings/META/4/0000950103-22-005138
Meta (Facebook),META,4,2022-07-26,sec-edgar-filings/META/4/0000950103-23-002762
Meta (Facebook),META,4,2025-01-19,sec-edgar-filings/META/4/0000950103-22-008705
Meta (Facebook),META,4,2022-05-17,sec-edgar-filings/META/4/0000950103-24-001900
Meta (Facebook),META,4,2022-04-28,sec-edgar-filings/META/4/0000950103-24-009791
Meta (Facebook),META,4,2024-12-13,sec-edgar-filings/META/4/0000950103-22-010884
Meta (Facebook),META,4,2022-10-15,sec-edgar-filings/META/4/0000950103-24-002464
Meta (Facebook),META,4,2024-09-30,sec-edgar-filings/META/4/0000950103-24-004510
Meta (Facebook),META,4,2024-11-28,sec-edgar-filings/META/4/0000950103-24-012221
Meta (Facebook),META,4,2023-12-20,sec-edgar-filings/META/4/0000950103-23-012237
Meta (Facebook),META,4,2022-02-23,sec-edgar-filings/META/4/0000950103-24-016961
Meta (Facebook),META,4,2022-04-28,sec-edgar-filings/META/4/0000950103-22-010885
Meta (Facebook),META,4,2023-02-17,sec-edgar-filings/META/4/0000950103-24-000068
Meta (Facebook),META,4,2024-09-09,sec-edgar-filings/META/4/0000950103-23-002601
Meta (Facebook),META,4,2023-09-21,sec-edgar-filings/META/4/0000950103-22-012750
Meta (Facebook),META,4,2023-07-19,sec-edgar-filings/META/4/0000950103-24-002789
Meta (Facebook),META,4,2024-03-16,sec-edgar-filings/META/4/0000950103-24-008589
Meta (Facebook),META,4,2025-01-28,sec-edgar-filings/META/4/0000950103-22-002783
Meta (Facebook),META,4,2023-12-25,sec-edgar-filings/META/4/0000950103-24-011721
Meta (Facebook),META,4,2024-02-15,sec-edgar-filings/META/4/0000950103-24-011722
Meta (Facebook),META,4,2024-05-29,sec-edgar-filings/META/4/0000950103-24-008594
Meta (Facebook),META,4,2023-09-20,sec-edgar-filings/META/4/0000950103-24-018369
Meta (Facebook),META,4,2023-11-20,sec-edgar-filings/META/4/0000950103-24-004504
Meta (Facebook),META,4,2022-07-02,sec-edgar-filings/META/4/0000950103-24-004136
Meta (Facebook),META,4,2025-02-04,sec-edgar-filings/META/4/0000950103-24-002473
Meta (Facebook),META,4,2022-05-18,sec-edgar-filings/META/4/0000950103-24-002478
Meta (Facebook),META,4,2022-05-04,sec-edgar-filings/META/4/0000950103-23-016909
Meta (Facebook),META,4,2022-03-26,sec-edgar-filings/META/4/0000950103-22-008730
Meta (Facebook),META,4,2024-04-16,sec-edgar-filings/META/4/0000950103-24-002461
Meta (Facebook),META,4,2023-11-29,sec-edgar-filings/META/4/0000950103-24-002562
Meta (Facebook),META,4,2024-04-24,sec-edgar-filings/META/4/0000950103-24-016532
Meta (Facebook),META,4,2022-07-31,sec-edgar-filings/META/4/0000950103-24-006861
Meta (Facebook),META,4,2024-08-14,sec-edgar-filings/META/4/0000950103-24-002926
Meta (Facebook),META,4,2022-11-14,sec-edgar-filings/META/4/0000950103-23-017628
Meta (Facebook),META,4,2023-09-09,sec-edgar-filings/META/4/0000950103-23-016452
Meta (Facebook),META,4,2023-09-29,sec-edgar-filings/META/4/0000950103-24-012759
Meta (Facebook),META,4,2022-02-20,sec-edgar-filings/META/4/0000950103-23-007432
Meta (Facebook),META,4,2022-01-24,sec-edgar-filings/META/4/0000950103-22-002009
Meta (Facebook),META,4,2022-06-04,sec-edgar-filings/META/4/0000950103-24-006849
Meta (Facebook),META,4,2022-01-06,sec-edgar-filings/META/4/0000950103-23-017928
Meta (Facebook),META,4,2022-11-10,sec-edgar-filings/META/4/0000950103-23-002606
Meta (Facebook),META,4,2022-12-26,sec-edgar-filings/META/4/0000950103-24-015093
Meta (Facebook),META,4,2022-11-22,sec-edgar-filings/META/4/0000950103-24-000063
Meta (Facebook),META,4,2025-02-09,sec-edgar-filings/META/4/0000950103-23-004548
Meta (Facebook),META,4,2024-05-06,sec-edgar-filings/META/4/0000950103-23-007435
Meta (Facebook),META,4,2024-05-18,sec-edgar-filings/META/4/0000950103-23-016150
Meta (Facebook),META,4,2024-12-13,sec-edgar-filings/META/4/0000950103-24-002787
Meta (Facebook),META,4,2022-10-17,sec-edgar-filings/META/4/0000950103-24-003508
Meta (Facebook),META,4,2022-06-03,sec-edgar-filings/META/4/0000950103-22-008707
Meta (Facebook),META,4,2024-07-28,sec-edgar-filings/META/4/0000950103-24-001251
Meta (Facebook),META,4,2024-03-16,sec-edgar-filings/META/4/0000950103-24-006858
Meta (Facebook),META,4,2024-10-18,sec-edgar-filings/META/4/0000950103-24-000753
Meta (Facebook),META,4,2023-01-18,sec-edgar-filings/META/4/0000950103-23-017755
Meta (Facebook),META,4,2024-04-15,sec-edgar-filings/META/4/0000950103-22-014144
Meta (Facebook),META,4,2024-08-21,sec-edgar-filings/META/4/0000950103-24-018503
Meta (Facebook),META,4,2022-10-05,sec-edgar-filings/META/4/0000950103-22-010058
Meta (Facebook),META,4,2022-01-04,sec-edgar-filings/META/4/0000950103-24-000216
Meta (Facebook),META,4,2023-11-19,sec-edgar-filings/META/4/0000950103-22-008724
Meta (Facebook),META,4,2024-07-18,sec-edgar-filings/META/4/0000950103-24-005489
Meta (Facebook),META,4,2022-02-10,sec-edgar-filings/META/4/0000950103-23-002604
Meta (Facebook),META,4,2024-04-09,sec-edgar-filings/META/4/0000950103-22-008709
Meta (Facebook),META,4,2024-03-14,sec-edgar-filings/META/4/0000950103-23-016088
